,time,mag_x,mag_y,mag_z,lat,long,elevation,day/night
15,2023-04-23 03:02:58.752033,36.91322,21.73244,-12.0786,-18.116310916286352,-30.174775765830702,422.658017085089,Night
16,2023-04-23 03:03:06.296015,37.0,21.66853,-12.03601,-17.745188008336395,-29.873035237717293,422.57667067720917,Night
17,2023-04-23 03:03:13.834241,37.08573,21.80293,-12.25212,-17.373769448332915,-29.57288906373444,422.4962378137904,Night
18,2023-04-23 03:03:21.384435,37.08545,21.88436,-12.21729,-17.00119093970536,-29.273595053972947,422.41654988191084,Night
19,2023-04-23 03:03:28.924922,36.98587,21.87234,-12.09907,-16.628545632491363,-28.9759866792741,422.3378582100001,Night
20,2023-04-23 03:03:36.464450,37.05642,21.84367,-12.16459,-16.255410709044067,-28.679677629565244,422.26008818195163,Night
21,2023-04-23 03:03:44.012933,37.14009,21.79647,-12.04449,-15.881305943160452,-28.384244768816327,422.1831579653643,Night
22,2023-04-23 03:03:51.554400,37.2577,21.85536,-11.96799,-15.507043230072613,-28.090285902681636,422.1072512662754,Night
23,2023-04-23 03:03:59.096467,37.33489,22.12784,-12.13445,-15.132256700677878,-27.797468087112712,422.03230860218395,Night
24,2023-04-23 03:04:06.646471,37.29654,22.10262,-12.0132,-14.756590327692972,-27.505472671215866,421.95827645350124,Night
25,2023-04-23 03:04:14.190292,37.3125,22.13113,-11.88273,-14.380773931150822,-27.2148247323233,421.8853145551198,Night
26,2023-04-23 03:04:21.727469,37.39994,22.16366,-11.97563,-14.00482963982624,-26.925495453315737,421.81343963203915,Night
27,2023-04-23 03:04:29.278455,37.49377,22.28473,-11.93432,-13.62775607017049,-26.636674343233096,421.7424768387889,Night
28,2023-04-23 03:04:36.815601,37.62558,22.26469,-11.90928,-13.250975974037543,-26.349409615510936,421.67270845872054,Night
29,2023-04-23 03:04:44.357353,37.66046,22.47231,-11.78157,-12.87350514854397,-26.06290753035177,421.6039646117772,Night
30,2023-04-23 03:04:51.903899,37.61242,22.68264,-11.7595,-12.495410673015892,-25.77718087386248,421.5362738872226,Night
31,2023-04-23 03:04:59.447645,37.65428,22.65691,-11.73801,-12.117079811912962,-25.49248232498499,421.46971972022084,Night
32,2023-04-23 03:05:06.984400,37.6718,22.8257,-11.84379,-11.738722308301957,-25.208927418486763,421.4043501072115,Night
33,2023-04-23 03:05:14.533450,37.73229,23.00869,-11.68675,-11.35939147183381,-24.92576821924134,421.3400158597871,Night
34,2023-04-23 03:05:22.076668,37.64383,23.09325,-11.80841,-10.980000898410397,-24.643648801827116,421.2768862540456,Night
35,2023-04-23 03:05:29.614414,37.92444,23.19278,-11.7323,-10.600558708622032,-24.362533781709224,421.21497233221703,Night
36,2023-04-23 03:05:37.158339,37.96966,23.37748,-11.6203,-10.220467501472625,-24.081942038086403,421.15418892575116,Night
37,2023-04-23 03:05:44.706002,37.98817,23.40131,-11.70373,-9.839888058372662,-23.801955791393265,421.09457597936125,Night
38,2023-04-23 03:05:52.246785,38.12302,23.51638,-11.72794,-9.45935778544584,-23.522931603131457,421.0362282512465,Night
39,2023-04-23 03:05:59.795715,38.0183,23.75539,-11.58438,-9.07812363892328,-23.24427961512475,420.97904169841314,Night
40,2023-04-23 03:06:07.313013,38.09713,24.05063,-11.49988,-8.69822561755049,-22.96744932884756,420.92332703571833,Night
41,2023-04-23 03:06:14.868122,38.1615,24.05226,-11.38868,-8.316138545059456,-22.68983560957371,420.86857920901065,Night
42,2023-04-23 03:06:22.420452,38.14788,24.27881,-11.35428,-7.933961722255192,-22.41293212769082,420.81511795408284,Night
43,2023-04-23 03:06:29.961849,38.22089,24.51964,-11.48779,-7.5520838780709365,-22.136981423554513,420.7630037081403,Night
44,2023-04-23 03:06:37.499135,38.20525,24.68703,-11.59779,-7.1701879590164905,-21.86171554248785,420.7121986052638,Night
45,2023-04-23 03:06:45.049773,38.19165,24.85595,-11.59308,-6.7874060351318075,-21.586473581109356,420.6625984291612,Night
46,2023-04-23 03:06:52.591613,38.24969,25.01016,-11.62412,-6.404867026797855,-21.31203152251395,420.61435910546834,Night
47,2023-04-23 03:07:00.130337,38.27018,25.10038,-11.45494,-6.022295023157401,-21.038153800177014,420.56745077299655,Night
48,2023-04-23 03:07:07.679427,38.41178,25.27752,-11.358,-5.639017956513812,-20.7643240971631,420.5218006531135,Night
49,2023-04-23 03:07:15.220220,38.56569,25.50355,-11.61398,-5.255991763946181,-20.491189758951403,420.47753046769026,Night
50,2023-04-23 03:07:22.758835,38.65493,25.74061,-11.55791,-4.87292094380162,-20.218503325596615,420.43461016119596,Night
51,2023-04-23 03:07:30.310270,38.75082,26.00036,-11.28981,-4.489053366190861,-19.945694791719728,420.39296484935085,Night
52,2023-04-23 03:07:37.851511,38.81664,26.03108,-11.1684,-4.105570222309727,-19.673568389193164,420.3527295051533,Night
53,2023-04-23 03:07:45.391394,38.85247,26.27683,-11.24224,-3.7220317917440613,-19.401775841486383,420.3138605707112,Night
54,2023-04-23 03:07:52.937984,38.88385,26.36979,-11.03854,-3.338039205369273,-19.129999655598958,420.27632441506427,Night
55,2023-04-23 03:08:00.480934,38.9409,26.44168,-10.70259,-2.954141245289456,-18.858593300618224,420.2401803866732,Night
56,2023-04-23 03:08:08.019299,38.9142,26.04057,-10.46265,-2.5703798953682333,-18.587550953268238,420.2054346623485,Night
57,2023-04-23 03:08:15.572172,38.95975,26.55943,-10.34989,-2.185804015070057,-18.316166345047243,420.1720079913413,Night
58,2023-04-23 03:08:23.112130,38.99171,26.75636,-10.22385,-1.8018225220754087,-18.045398872398202,420.14002692479505,Night
59,2023-04-23 03:08:30.651123,39.1688,27.02709,-10.00713,-1.4178317786847094,-17.774787512998778,420.10944060107397,Night
60,2023-04-23 03:08:38.199559,39.29921,27.26199,-9.76574,-1.0333169202295867,-17.503934871580135,420.0802132285743,Night
61,2023-04-23 03:08:45.741879,39.37478,27.52514,-9.67373,-0.6490806746912301,-17.233371698099404,420.052409180437,Night
62,2023-04-23 03:08:53.274284,39.47074,27.61097,-9.49739,-0.26532194046787394,-16.96320309382001,420.0260404294394,Night
63,2023-04-23 03:09:00.834123,39.51553,27.86912,-9.4955,0.11983643059673231,-16.692072909548266,420.00098447745233,Night
64,2023-04-23 03:09:08.375019,39.60773,28.34085,-9.32064,0.5040298050586705,-16.42161100332114,419.9773986691702,Night
65,2023-04-23 03:09:15.914834,39.69273,28.69708,-9.13254,0.8881620787194805,-16.15114638211911,419.9552227145657,Night
66,2023-04-23 03:09:23.463823,39.67213,28.90366,-8.93229,1.2727273156438783,-15.880296331197219,419.93443067546895,Night
67,2023-04-23 03:09:31.006070,39.71944,29.07529,-8.65033,1.6569270157126097,-15.609588418950011,419.9150663406243,Night
68,2023-04-23 03:09:38.542863,39.72979,29.24069,-8.42953,2.040796568431086,-15.338963233793017,419.89712405554894,Night
69,2023-04-23 03:09:46.094331,39.77474,29.3987,-8.27942,2.425361745296427,-15.067662449444127,419.8805575397535,Night
70,2023-04-23 03:09:53.637000,39.77538,29.64408,-8.27299,2.8094072942272055,-14.796508259595095,419.86541947399695,Night
71,2023-04-23 03:10:01.162806,39.77739,29.95365,-7.62179,3.192652280624484,-14.525665174432582,419.85171276135014,Night
72,2023-04-23 03:10:08.604473,39.79283,30.10415,-7.50047,3.5712565864134533,-14.257818166940064,419.8395438735898,Night
73,2023-04-23 03:10:16.140844,39.84948,30.35876,-7.46545,3.954709601101204,-13.986218797195779,419.82860744965063,Night
74,2023-04-23 03:10:23.690577,39.93726,30.56218,-7.15353,4.338737832082193,-13.713851769278367,419.81905311147545,Night
75,2023-04-23 03:10:31.235993,40.09793,30.7313,-6.7471,4.722420848869334,-13.441333875362087,419.8109029216584,Night
76,2023-04-23 03:10:38.771827,40.10746,30.91655,-6.30718,5.105476300083827,-13.16883137467759,419.80415519706514,Night
77,2023-04-23 03:10:46.318243,40.17094,30.98643,-6.19497,5.488934734417113,-12.895575483854115,419.79878789420314,Night
78,2023-04-23 03:10:53.865700,40.19592,31.18756,-5.77481,5.872276771253937,-12.62189950566889,419.7948068812594,Night
79,2023-04-23 03:11:01.393194,40.10225,31.39796,-5.33746,6.254555827256477,-12.348445157651094,419.79221237450577,Night
80,2023-04-23 03:11:08.862788,40.17221,31.55021,-5.26388,6.633480080017869,-12.076825110232175,419.7909927137672,Night
81,2023-04-23 03:11:16.407299,40.11942,31.73454,-5.00616,7.016138477240072,-11.801920339289882,419.7911233463407,Night
82,2023-04-23 03:11:23.947457,40.09879,32.06474,-4.92584,7.398367079213413,-11.526677226714554,419.79261645396576,Night
83,2023-04-23 03:11:31.521080,40.00825,32.2939,-4.57022,7.782070020601403,-11.249684091304728,419.7954806772852,Night
84,2023-04-23 03:11:39.062358,40.115,32.5601,-4.26246,8.163916420816593,-10.973308488459875,419.799684467031,Night
85,2023-04-23 03:11:46.613111,40.11886,32.63754,-4.05968,8.545994715205872,-10.696005077945777,419.8052372596586,Night
86,2023-04-23 03:11:54.152922,40.20453,32.7973,-3.8251,8.927265106637432,-10.41849162820044,419.8121157210068,Night
87,2023-04-23 03:12:01.682435,40.25365,33.22574,-3.44972,9.307914675296482,-10.140597552909712,419.8203102803933,Night
88,2023-04-23 03:12:09.119267,40.34404,33.25647,-2.59374,9.683298257613188,-9.86569498385344,419.8296847405333,Night
89,2023-04-23 03:12:16.654808,40.45076,33.40077,-2.37964,10.063543679692247,-9.586329212318821,419.8404840385663,Night
90,2023-04-23 03:12:24.206395,40.44641,33.4703,-1.93614,10.444286844567406,-9.305647304594999,419.8526056432989,Night
91,2023-04-23 03:12:31.747710,40.5791,33.43672,-1.71321,10.824204632713325,-9.024585181335876,419.86599924563853,Night
92,2023-04-23 03:12:39.288168,40.56009,33.684,-1.68565,11.203752516537904,-8.742769392815218,419.88066803066835,Night
93,2023-04-23 03:12:46.842177,40.69029,33.82297,-1.17284,11.583639382965215,-8.459631944335259,419.89663221627234,Night
94,2023-04-23 03:12:54.385188,40.70593,34.04453,-0.84124,11.962632571543239,-8.17605166236187,419.9138299309149,Night
95,2023-04-23 03:13:01.908731,40.58605,34.37864,-0.83476,12.34036054542372,-7.892273433827961,419.93222599653615,Night
96,2023-04-23 03:13:09.374303,40.55219,34.52637,-0.70782,12.714650022914972,-7.609908904517007,419.95168361458457,Night
97,2023-04-23 03:13:16.920273,40.45291,34.73721,-0.4798,13.092657880951272,-7.323514095447865,419.9725683037707,Night
98,2023-04-23 03:13:24.457389,40.48631,34.87478,-0.07371,13.469821171137303,-7.03648780811874,419.994633861607,Night
99,2023-04-23 03:13:32.004729,40.51472,35.10843,0.38905,13.84709178812931,-6.748064199773149,420.0179239186376,Night
100,2023-04-23 03:13:39.544523,40.50019,35.29097,0.75919,14.223550758269404,-6.458903730881256,420.0423696527685,Night
101,2023-04-23 03:13:47.086960,40.52281,35.53981,1.28466,14.599698158222145,-6.168581884460539,420.06798923300624,Night
102,2023-04-23 03:13:54.634523,40.46157,35.71304,1.66939,14.975645893556448,-5.876967896997239,420.09477870250544,Night
103,2023-04-23 03:14:02.182331,40.42416,35.81255,2.20077,15.351133526283759,-5.584219567122414,420.1227070170967,Night
104,2023-04-23 03:14:09.731209,40.41662,35.85123,2.78181,15.726191910370584,-5.290269317738224,420.15176271847093,Night
105,2023-04-23 03:14:17.270731,40.32241,35.79131,3.23124,16.10028524900941,-4.995496128989936,420.18188805616177,Night
106,2023-04-23 03:14:24.814350,40.32909,35.86502,3.5068,16.474077258913336,-4.699334693608928,420.21312067865983,Night
107,2023-04-23 03:14:32.361287,40.30846,36.07495,4.06858,16.8474902689639,-4.401799760003637,420.2454408032476,Night
108,2023-04-23 03:14:39.904685,40.23894,36.23818,4.24212,17.22020804412026,-4.1030984206569405,420.2788058303692,Night
109,2023-04-23 03:14:47.449602,40.31203,36.34893,4.39933,17.592432154037304,-3.803024339070834,420.31321792079996,Night
110,2023-04-23 03:14:54.994565,40.23048,36.4603,5.10172,17.964096352554446,-3.501584451209481,420.34865552777035,Night
111,2023-04-23 03:15:02.560497,40.10052,36.58554,5.24261,18.336182566161458,-3.197928140546961,420.38520064072225,Night
112,2023-04-23 03:15:10.107345,40.07718,36.84726,5.5778,18.706754404056163,-2.893587794323083,420.4226471833141,Night
113,2023-04-23 03:15:17.657823,40.00635,36.82069,6.00043,19.076879353393362,-2.5876447756739696,420.4610833252639,Night
114,2023-04-23 03:15:25.224385,40.0293,36.82435,6.09292,19.447148804915624,-2.279554203677712,420.5005576244684,Night
115,2023-04-23 03:15:32.770691,39.97818,36.81334,6.66695,19.815763214337313,-1.9707664184030427,420.5408602562495,Night
116,2023-04-23 03:15:40.317284,39.77989,36.89848,6.95799,20.183761189192072,-1.660370041217888,420.58208362687077,Night
117,2023-04-23 03:15:47.862331,39.76727,36.89589,7.40279,20.550984044456957,-1.3484493480424673,420.6241923387858,Night
118,2023-04-23 03:15:55.433226,39.69937,37.04202,7.93768,20.918763761612162,-1.0338116517938876,420.6673260063076,Night
119,2023-04-23 03:16:03.007021,39.67559,37.21565,8.2505,21.285967292371925,-0.7173617030255104,420.7113392162701,Night
120,2023-04-23 03:16:10.582012,39.54965,37.35791,8.50904,21.65248468885784,-0.39913991790147124,420.75620128638707,Night
121,2023-04-23 03:16:18.154349,39.48177,37.43664,8.90168,22.018119806405757,-0.07926417169780269,420.80186947257926,Night
122,2023-04-23 03:16:25.724388,39.53678,37.4068,9.37052,22.38287322573837,0.2423175093541143,420.8483243427893,Night
123,2023-04-23 03:16:33.264689,39.53391,37.33746,9.85282,22.74541116606294,0.5644676414567819,420.8953716959976,Night
124,2023-04-23 03:16:40.816450,39.55894,37.44958,10.17736,23.107696900068365,0.8889764532927473,420.9432443311513,Night
125,2023-04-23 03:16:48.389963,39.69269,37.47902,10.58432,23.470190928259537,1.2163292900627334,420.99198968727063,Night
126,2023-04-23 03:16:55.963132,39.72381,37.54576,10.7838,23.83182944155623,1.5456335333346853,421.0414490327507,Night
127,2023-04-23 03:17:03.540017,39.7006,37.40435,11.22584,24.192747197799044,1.8770710941317026,421.0916218245557,Night
128,2023-04-23 03:17:11.074099,39.56823,37.53603,11.59842,24.550799812254894,2.2087092682042933,421.1421843559133,Night
129,2023-04-23 03:17:18.620420,39.58513,37.45295,11.95988,24.908516113422852,2.54293204585277,421.1934695563531,Night
130,2023-04-23 03:17:26.169290,39.43322,37.37803,12.38423,25.265437427301876,2.8793786388146954,421.2453942819673,Night
131,2023-04-23 03:17:33.742502,39.328,37.30395,12.84508,25.622565904452404,3.219070336634681,421.29808853597507,Night
132,2023-04-23 03:17:41.316455,39.28941,37.33766,13.02644,25.978763577533442,3.561001666057127,421.35136809893186,Night
133,2023-04-23 03:17:48.890897,39.27886,37.38903,13.54792,26.333991437384903,3.9051985670840255,421.40520718185314,Night
134,2023-04-23 03:17:56.463250,39.24271,37.47091,13.79565,26.688121841362587,4.251599962200844,421.45956603567043,Night
135,2023-04-23 03:18:04.034768,39.2305,37.5036,14.25813,27.0411816553316,4.600294798247203,421.5144281517749,Night
136,2023-04-23 03:18:11.608674,39.11051,37.46843,14.43758,27.393298797569546,4.9514758247079085,421.5697932766902,Night
137,2023-04-23 03:18:19.180107,38.93457,37.42333,14.9351,27.744228550995327,5.304965284831842,421.62560254749553,Night
138,2023-04-23 03:18:26.726042,38.884,37.40724,15.36592,28.092892082935926,5.659724135204369,421.68166062455276,Night
139,2023-04-23 03:18:34.279093,38.90727,37.41458,15.47839,28.44076849095299,6.017312213648508,421.73818279385955,Night
140,2023-04-23 03:18:41.855823,38.71216,37.413,15.92536,28.788599585977682,6.378583625078641,421.7952727831684,Night
141,2023-04-23 03:18:49.432529,38.75812,37.44669,16.15641,29.135255786539407,6.74245314508247,421.8527273828285,Night
142,2023-04-23 03:18:57.011333,38.73185,37.62047,16.45266,29.480816642921386,7.109077397879253,421.91053944043244,Night
143,2023-04-23 03:19:04.588127,38.64831,37.33265,16.62637,29.825072465412315,7.478306746073003,421.9686533454685,Night
144,2023-04-23 03:19:12.184383,38.6152,37.41212,16.93969,30.168966208260255,7.851240575698603,422.02720945681796,Day
145,2023-04-23 03:19:19.739246,38.74812,37.31395,17.27053,30.509724069697256,8.224927753796766,422.0857128347976,Day
146,2023-04-23 03:19:27.310885,38.69685,37.32266,17.79413,30.849948968765627,8.602278179148456,422.14458757509624,Day
147,2023-04-23 03:19:34.884637,38.63554,37.29225,18.22845,31.18895655186177,8.982625875820792,422.203696597734,Day
148,2023-04-23 03:19:42.423856,38.44722,37.28288,18.57095,31.52506907199117,9.364137929377849,422.26272428400034,Day
149,2023-04-23 03:19:49.969611,38.40145,37.15633,18.80441,31.86012447713307,9.748954422211245,422.32197093114183,Day
150,2023-04-23 03:19:57.516202,38.2943,37.09191,19.07317,32.19383385986284,10.13683025195717,422.381366044924,Day
151,2023-04-23 03:20:05.089458,38.17138,37.02861,19.4448,32.527288600844635,10.529140651108948,422.4410858912958,Day
152,2023-04-23 03:20:12.654465,38.13111,36.9964,19.9047,32.85892959461488,10.924151287527037,422.50083254942336,Day
153,2023-04-23 03:20:20.198238,38.08673,36.84093,20.09405,33.18816859572756,11.321216908248338,422.560478141085,Day
154,2023-04-23 03:20:27.750683,38.11857,36.77135,20.81454,33.516274638399246,11.721940388353229,422.62023199114566,Day
155,2023-04-23 03:20:35.297069,37.96486,36.63923,21.1677,33.84259421502071,12.125612234603935,422.6799556488198,Day
156,2023-04-23 03:20:42.871736,37.86418,36.50994,21.16574,34.16855647357501,12.534111005805993,422.73989237739124,Day
157,2023-04-23 03:20:50.444378,37.66126,36.3862,21.31529,34.4928330143534,12.945888761840129,422.799779832188,Day
158,2023-04-23 03:20:58.015676,37.55633,36.32474,21.71423,34.81540866943775,13.361013313666195,422.8595956209823,Day
159,2023-04-23 03:21:05.556454,37.39278,36.26019,21.97632,35.13503323182918,13.777932212590766,422.91908725294644,Day
160,2023-04-23 03:21:13.112973,37.4151,36.07286,22.43982,35.45363222642577,14.199233482409463,422.9785934890974,Day
161,2023-04-23 03:21:20.690058,37.37085,36.0435,22.72945,35.77136260782079,14.625260680527909,423.03812620565736,Day
162,2023-04-23 03:21:28.266834,37.22562,35.93361,23.11353,36.08731574645741,15.05491550873766,423.09749710372876,Day
163,2023-04-23 03:21:35.843038,37.17666,35.92161,23.47376,36.40143609972108,15.48821908904498,423.15667706421164,Day
164,2023-04-23 03:21:43.413971,37.06707,35.76981,23.43982,36.71350204673822,15.924957408645055,423.21560570860385,Day
165,2023-04-23 03:21:50.961591,37.1218,35.70401,23.63549,37.02274660865403,16.364121249143114,423.2741192957063,Day
166,2023-04-23 03:21:58.527445,37.04934,35.60648,23.83443,37.33083598123374,16.808171726813807,423.33251500420647,Day
167,2023-04-23 03:22:06.070203,37.05074,35.50212,24.11736,37.6360503184014,17.254725883604554,423.39044906779736,Day
168,2023-04-23 03:22:13.626239,37.0407,35.43228,24.44676,37.939839164238364,17.70599549611733,423.44817896740614,Day
169,2023-04-23 03:22:21.199196,36.96628,35.27578,24.53509,38.24228096730943,18.162243845640564,423.50570264826877,Day
170,2023-04-23 03:22:28.771695,36.76091,35.20263,24.77738,38.54265511554346,18.622514123313138,423.56286603563615,Day
171,2023-04-23 03:22:36.346188,36.69457,35.07404,25.14809,38.84101265875108,19.08699607849529,423.6196618888105,Day
172,2023-04-23 03:22:43.919471,36.75974,34.95189,25.2332,39.137180607539484,19.555531820918915,423.6760405521417,Day
173,2023-04-23 03:22:51.497187,36.64626,34.84492,25.64196,39.431349604942184,20.02853975556761,423.73202181577074,Day
174,2023-04-23 03:22:59.062351,36.4952,34.81163,26.02155,39.72281071772818,20.50498071803716,423.78745458701917,Day
175,2023-04-23 03:23:06.612093,36.45681,34.69814,26.46658,40.0114255735996,20.984698559368596,423.84229686178094,Day
176,2023-04-23 03:23:14.158373,36.37235,34.62599,26.60943,40.29764462239883,21.468527746609322,423.89661884570233,Day
177,2023-04-23 03:23:21.706428,36.32047,34.57618,26.85096,40.58160391795126,21.956812842462067,423.95043107549304,Day
178,2023-04-23 03:23:29.279860,36.32594,34.58007,26.8612,40.8641273514924,22.45113381381008,424.00387411999094,Day
179,2023-04-23 03:23:36.855094,36.1795,34.44037,26.89619,41.14429422467252,22.95004621245711,424.05675838486246,Day
180,2023-04-23 03:23:44.426722,36.15654,34.39041,27.11473,41.421852746006095,23.45322055373933,424.1090217435306,Day
181,2023-04-23 03:23:51.998453,36.02016,34.17969,27.33463,41.69689869884463,23.960947382642498,424.1606679694233,Day
182,2023-04-23 03:23:59.572578,35.96212,34.08928,27.64201,41.96946687516294,24.473420095013388,424.2116894467723,Day
183,2023-04-23 03:24:07.145791,35.89167,33.92382,27.85617,42.23939737611831,24.99046702512342,424.2620424002904,Day
184,2023-04-23 03:24:14.714427,35.65891,33.79367,28.13588,42.506506109567766,25.511852287411088,424.3116791896427,Day
185,2023-04-23 03:24:22.254413,35.62275,33.66663,28.51045,42.769926404725254,26.035947172028305,424.3604269134436,Day
186,2023-04-23 03:24:29.803069,35.52792,33.63106,28.73858,43.030915842772245,26.5653429291415,424.408506304009,Day
187,2023-04-23 03:24:37.366267,35.47724,33.666,28.61145,43.2896246691932,27.100522164181044,424.45593145886227,Day
188,2023-04-23 03:24:44.918565,35.31033,33.43829,28.66387,43.54511965939769,27.63969336263783,424.50251887443403,Day
189,2023-04-23 03:24:52.464201,35.30225,33.34157,29.01312,43.79752447895387,28.183212748985518,424.5482800202341,Day
190,2023-04-23 03:25:00.010918,35.17596,33.16824,29.01202,44.047035903928375,28.7316258631296,424.5932392025677,Day
191,2023-04-23 03:25:07.578393,35.17195,32.98582,29.38057,44.29424823881249,29.2864230193657,424.6374908693907,Day
192,2023-04-23 03:25:15.125017,35.15583,32.92394,29.50148,44.537748920004326,29.84457003082108,424.6807710627306,Day
193,2023-04-23 03:25:22.672346,35.12798,32.82711,29.90547,44.778198336533016,30.407670345915946,424.7231875882099,Day
194,2023-04-23 03:25:30.216343,35.06045,32.65818,30.00227,45.015420058731486,30.975442700784207,424.76469896028016,Day
195,2023-04-23 03:25:37.760466,34.95254,32.54385,29.96123,45.24946421237783,31.54813773921252,424.8053039286228,Day
196,2023-04-23 03:25:45.303571,34.84279,32.33141,30.11779,45.48026043677926,32.12572108056369,424.844980367985,Day
197,2023-04-23 03:25:52.848850,34.75044,32.13075,30.33162,45.70783586607659,32.708404484973876,424.88372314232794,Day
198,2023-04-23 03:26:00.364439,34.80766,32.06066,30.31523,45.93120998836293,33.29374499918149,424.92135805181624,Day
199,2023-04-23 03:26:07.894096,34.6981,32.01086,30.61609,46.15163032544686,33.88511085881995,424.95808738682786,Day
200,2023-04-23 03:26:15.410838,34.61549,31.98818,30.65432,46.36825714866248,34.48039357511247,424.9937622817829,Day
201,2023-04-23 03:26:22.919895,34.77365,31.77687,30.91308,46.58120617214522,35.079994461556254,425.0283949561128,Day
202,2023-04-23 03:26:30.430868,34.78675,31.84394,30.99821,46.790702038901856,35.68467226203017,425.0620140834507,Day
203,2023-04-23 03:26:37.934368,34.74387,31.89155,31.21226,46.996430944889525,36.29364772487714,425.09456169111695,Day
204,2023-04-23 03:26:45.434510,34.70852,31.59396,31.31402,47.198460628197196,36.907231076055396,425.1260416404924,Day
205,2023-04-23 03:26:52.943407,34.69067,31.35933,31.56046,47.39706052972465,37.526401457300125,425.15648770145776,Day
206,2023-04-23 03:27:00.456513,34.6227,31.17336,32.00378,47.59205107476151,38.1507859741299,425.18586351900996,Day
207,2023-04-23 03:27:07.990984,34.44495,31.04769,32.25088,47.78379558166628,38.78177884289197,425.2142138040515,Day
208,2023-04-23 03:27:15.510540,34.23278,30.96906,32.35715,47.97132662244936,39.416364414367436,425.2413876593003,Day
209,2023-04-23 03:27:23.004613,34.26666,30.87986,32.51443,48.154355671151286,40.05356937407218,425.2673408399034,Day
210,2023-04-23 03:27:30.506095,34.34467,30.70213,32.84613,48.33364115051085,40.69611306689911,425.292176225264,Day
211,2023-04-23 03:27:38.014251,34.48608,30.78679,33.07306,48.509108815989016,41.3439274261297,425.31587522194343,Day
212,2023-04-23 03:27:45.517971,34.43143,30.75136,33.07675,48.68044445833851,41.99600712401489,425.33838860753696,Day
213,2023-04-23 03:27:53.045837,34.36881,30.62986,33.29404,48.848228696983455,42.65478664707752,425.35978375723334,Day
214,2023-04-23 03:28:00.546906,34.3879,30.54133,33.45718,49.011281133423736,43.315765577214286,425.37990426554387,Day
215,2023-04-23 03:28:08.045293,34.37059,30.48847,33.61244,49.17010101517124,43.98098790740731,425.39880964446166,Day
216,2023-04-23 03:28:15.537063,34.29077,30.3235,33.79625,49.32455914304202,44.650016142401,425.41647981604916,Day
217,2023-04-23 03:28:23.033888,34.26829,30.24233,33.82268,49.47485092278904,45.32383366384812,425.43293142989864,Day
218,2023-04-23 03:28:30.531882,34.24961,30.19713,33.98757,49.62084057128553,46.00200446497859,425.4481428136789,Day
219,2023-04-23 03:28:38.031170,34.16278,30.05633,34.24167,49.76248918386045,46.68450430163232,425.4621036767746,Day
220,2023-04-23 03:28:45.524177,34.22573,29.98932,34.21597,49.899607767646714,47.37054286357625,425.4747903651743,Day
221,2023-04-23 03:28:53.004098,34.13791,29.90281,34.49498,50.03203549281575,48.059355738038136,425.486185604948,Day
222,2023-04-23 03:29:00.486820,34.09525,29.62041,34.53236,50.16002365490975,48.75233470592563,425.4963071825963,Day
223,2023-04-23 03:29:07.978033,33.9678,29.66801,34.66564,50.283612313007765,49.44990177827081,425.5051504786846,Day
224,2023-04-23 03:29:15.473335,33.88374,29.45002,34.85593,50.40268364970124,50.15160971253642,425.51269883225785,Day
225,2023-04-23 03:29:22.964928,33.88276,29.39404,34.76188,50.517057550013654,50.85654089144016,425.51893497753946,Day
226,2023-04-23 03:29:30.455045,33.91562,29.29345,34.68539,50.626747981845014,51.56489032036806,425.52385492426276,Day
227,2023-04-23 03:29:37.946701,33.91925,29.24808,34.93327,50.73173330291748,52.27665556866922,425.52745195456555,Day
228,2023-04-23 03:29:45.444393,33.92471,29.12335,35.09991,50.8320533830412,52.99229528020113,425.5297199323998,Day
229,2023-04-23 03:29:52.934556,33.8871,28.99415,35.32997,50.927484296584204,53.71034290752436,425.530648100213,Day
230,2023-04-23 03:30:00.425219,33.92063,28.90288,35.64673,51.01810101167007,54.43144632956357,425.53023294671164,Day
231,2023-04-23 03:30:07.911910,33.99867,28.90563,35.92607,51.10381512139529,55.155010239390215,425.52846972754617,Day
232,2023-04-23 03:30:15.397018,34.12419,28.75381,36.20294,51.184630654291986,55.881156656291914,425.5253537638986,Day
233,2023-04-23 03:30:22.874248,34.15697,28.7428,36.85686,51.26045433750648,56.60909530125552,425.52088526754295,Day
234,2023-04-23 03:30:30.355261,34.05513,28.55773,36.93009,51.33138162591388,57.33983655206344,425.5150535700941,Day
235,2023-04-23 03:30:37.833421,34.06335,28.44969,36.93808,51.39731961970327,58.07256845396844,425.5078594327149,Day
236,2023-04-23 03:30:45.306867,33.97554,28.30121,36.98378,51.45823339327435,58.80694837542728,425.4993029553454,Day
237,2023-04-23 03:30:52.786873,34.14308,28.26609,37.15445,51.514190053794366,59.54394192326734,425.4893671593466,Day
238,2023-04-23 03:31:00.264337,34.16237,28.14564,37.1755,51.565094491943476,60.28248499850127,425.47806015972395,Day
239,2023-04-23 03:31:07.742253,34.24773,28.02787,37.30539,51.61094841412902,61.0227020296149,425.4653756053719,Day
240,2023-04-23 03:31:15.219089,34.2373,27.89252,37.18404,51.65172579742268,61.76429492931244,425.4513138198033,Day
241,2023-04-23 03:31:22.700049,34.32252,27.87118,37.17799,51.687434995949744,62.50760799275315,425.4358625338195,Day
242,2023-04-23 03:31:30.198163,34.27188,27.51478,37.51205,51.718101573321526,63.25376526166269,425.41898776876525,Day
